文章日期,文章标题,文章链接,文章简介,文章作者,文章封面,原文链接,是否原创,文章位置,是否付费,阅读数,在看数,点赞数,留言数
2021-07-16,【开放注册公告】吾爱破解论坛2021年7月21日暑假开放注册公告,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651136138&idx=1&sn=3f7c3b90452a7b7a40a4d79425308167&chksm=bd50b0de8a2739c8c800412240e82ecc920df752975486199e7fa479ec3fec0385d1f400a08e&scene=27#wechat_redirect,内有福利，再送40个账号注册码或300论坛币，吾爱破解论坛开放注册时间如下2021年7月21日12：00--14：00和20：00--22：00，赶紧上好闹钟顺便告诉小伙伴吧。,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZJSo2s9ldWeicXy4AiavbgQvd9uPejl8KGWgpKibsiaz5l4HDTPDeEL8QYE1RdSwRuibg7xqsMxwuLxSNw/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1474731-1-1.html,否,1,否,98490,67,202,59
2021-07-14,暑假开放注册微信抽奖活动，先送20个账号注册码或300论坛币，明天周四下午两点开奖，详见：【开放注册公告】吾爱破解论坛2021年7月21日暑假开放注册公告,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651136136&idx=1&sn=f8f8412b8c35b89fcfc816e82ff7b319&chksm=bd50b0dc8a2739ca33dad93312254b93bf87bf91cadba2587338c696efcd022f3b0808e91b37&scene=27#wechat_redirect,,,,,否,1,否,19011,46,166,0
2021-07-13,【移动样本分析】某锁机软件的so脱壳与逆向分析,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651136134&idx=1&sn=a4559fe21550fcd7dc565e29bb168906&chksm=bd50b0d28a2739c4d5a49ab2f685bfe86e2167670a9a46ff14302713008e508aab357ddba4d9&scene=27#wechat_redirect,高考完了，有时间水群吹牛逼了。碰巧某同学说自己平板被&quot;锁机软件&quot;锁了，只能通过输入动态码解锁。他提供了样本apk，说希望能逆出来动态码算法。虽然对安卓逆向非常陌生，但总比打一天游戏更有意义，于是开干。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZIFoR9iadA0VWCem9ia4iah4Tg0xv1xKibJNRGYDjSYHG26YGyx7SsTNaV2jAibJogW2zTVnBBCiaG18GpQ/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1472169-1-1.html,是,1,否,16158,23,73,20
2021-07-12,【开放注册公告】吾爱破解论坛2021年7月21日暑假开放注册公告,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651136112&idx=1&sn=47900ade61fb870247a75aa434f43b64&chksm=bd50b0248a273932ae569b5f8fac4b57b1862415db048bf45e3d81ee82d844378579fa938c1b&scene=27#wechat_redirect,内有福利，先送20个账号注册码或300论坛币，吾爱破解论坛开放注册时间如下2021年7月21日12：00--14：00和20：00--22：00，赶紧上好闹钟顺便告诉小伙伴吧。,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZJSo2s9ldWeicXy4AiavbgQvd9uPejl8KGWgpKibsiaz5l4HDTPDeEL8QYE1RdSwRuibg7xqsMxwuLxSNw/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1474731-1-1.html,否,1,否,90347,90,306,81
2021-07-09,【iOS原创】iOS视频广告游戏跳过,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651136110&idx=1&sn=17a86ba4ac8ec63b201a15505cc28a82&chksm=bd50b03a8a27392cc527e9cbc2aada83364a8d58b24392af535273272a2f63d151a6da765cc3&scene=27#wechat_redirect,天天玩游戏，天天看广告。我表示不服，今天就拿我以前喜欢玩的一个游戏《小兵别嚣张》下手。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZKQ9YNw8KDthLpqCuRoguNLUDNyTzNcuFWyiaMwSpsaJaQ1j7Jsia31iac67pjCMcD4zWke9iciaq1I6mw/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1473224-1-1.html,是,1,否,26277,32,109,37
2021-07-08,赛尔号：通信协议逆向与模拟&amp;中间人攻击窃取登录凭证,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651136085&idx=1&sn=e366cd93f2c7ea3d99d0dac65fdec86e&chksm=bd50b0018a273917a7f38cd57ce6651a11b2eaee5ead1ce12bfd4e0ce3918ae928bd9da7322f&scene=27#wechat_redirect,很早之前就想写这篇文章了，但是碍于一直没有时间，只能作罢。没想到这学期刚好有信息内容安全这门课程，课设是开放式的，于是利用这个机会写成此文。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZJa42XruwHA9L42nXA0NVXibQv9cpNynIwLK8ea30iafbsYRGoxZp7ORD93CToqGK8XfRP3tESpVpSQ/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1468888-1-1.html,是,1,否,39437,54,248,47
2021-07-06,【清理未活跃会员】清理2021年十三周年开放注册未活跃会员公告,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651136029&idx=1&sn=4a66e20f3f52c9d883e47404208330c0&chksm=bd50b0498a27395fefb9b85d880fee486ee04dc9d14485fc65beab488705096a522e62346ea3&scene=27#wechat_redirect,2021年十三周年四小时注册58704人，为了保持论坛的活性，开放注册后就未激活会员共2041位，激活后发帖和回帖总计不超过2贴的会员40927名，注册一个月后就再也没有登录过的会员901名，全部清理，最后统计有效注册人数为14763名。,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZLCicqIiamI8reuf2monvIcplqvKDyT6nHKdsLnNVXfMTKJzktPoL9BvWbypSO31hvmAPnKZAWQ0S1w/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1471456-1-1.html,否,1,否,59365,103,561,0
2021-06-30,【MacOS】SteerMouse5.5.6注册算法分析新增一处暗桩校验,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651136027&idx=1&sn=0b0b6909df21b18bae960717ce3817ad&chksm=bd50b04f8a273959f2b39fab2e013630abb97f90a635183fc1a0c3034669c2739cae6d806771&scene=27#wechat_redirect,SteerMouse是款MacOS上关闭USB外接鼠标的加速度，滚轮加速度（这个USB外接也用触摸板的滚动加速度把我恶心坏了），修改鼠标前进返回键等功能，本想论坛找下注册码用用，无果就自己分析下算法看看能不能搞个注册码给大伙带点福利。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZLdndYctNkSyicykbLWibyk0PIrb4K42WhV2bBKYCpiaX7n8mK1GIZbOz3iaFBw1cMDYH9cvwKARj9nKg/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1464030-1-1.html,是,1,否,19989,21,77,10
2021-06-28,【原创】机械键盘USB协议逆向和利用,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651136000&idx=1&sn=a928664de4c570bdc03f6e143d1b8b42&chksm=bd50b0548a273942e93abdbf46290779c33624eccff9db4f492772b694cc3edf9b123068cc84&scene=27#wechat_redirect,Hello大家好，我应该有好久没在52发帖了吧，灌水除外。原因大概，近段时间都在搞（补习）硬件（模电）方面的东西，不涉及软件，逆向等。不过现在终于得住机会，能够有个擦边内容可以拟个帖子分享大家了。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZJibyWvfXUkpvc10W97TgiagPich7lDfAiaVzweh7JiaW7ZNJwkiavsOLk0WDste3NuVSODsT6xDUnIzkibQ/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1455086-1-1.html,是,1,否,42018,83,410,87
2021-06-14,（图作者，@Ps出来的小赵）,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135978&idx=1&sn=eb9d04d74d136c962278a4dcea0389b5&chksm=bd508fbe8a2706a8ec3fac52b273661299ad25ca124a788b4d9f47ba401ca26a11b2714e175c&scene=27#wechat_redirect,（图作者，@Ps出来的小赵）,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZLBkHwMhP9G57BArWOxcerPTewFGoPG9qxxEiab6KSuWE4KdPWuCPU9Qeo8licYJV1YTly8BqEiaRv5w/0?wx_fmt=jpeg,,否,1,否,23147,66,297,0
2021-06-04,【原创】InternetDownloadManager序列号算法逆向并编写注册机,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135976&idx=1&sn=4dd11257f4e90ac42389bbbc927e20ab&chksm=bd508fbc8a2706aacb2615c95efeaa03b88b9910db37f8e1e034677c1e9c2dd0559a61cdc8c7&scene=27#wechat_redirect,IDMversion，6.38Build23,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZIUuic5obQCu0TrD8GKp5fJ8Ale5MLAszjUtlUL6BiaBC6j0MsKwFnSLmqSPNjJ9rRzg0fxOFLlZhiaA/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1451438-1-1.html,是,1,否,34627,93,392,41
2021-06-03,【系统底层】逆向360hookport驱动学习,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135971&idx=1&sn=d7ee34199e88c7b7eba6d6953a9b525a&chksm=bd508fb78a2706a1ab6f3481b9a32805063ed4c7f94fb07d39f3d76e268f2ef8e5ead5ed171f&scene=27#wechat_redirect,360hookport驱动所实现的功能就是在不修改系统的SSDT表，ShadowSSDT表的情况下拦截一些重要的系统调用，并进行根据一定的过滤规则进行参数和返回值的检查，阻止一些不安全或危险的系统调用。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZIUuic5obQCu0TrD8GKp5fJ8eibrNDFTKWZx4kUQwpXQeJGvT2FsWoZw4hMgcMtJcgADQCWrXIia4hrA/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1451677-1-1.html,是,1,否,12525,20,47,17
2021-06-02,【公告】精品软件区，终归来,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135949&idx=1&sn=9a9e382e86ca654c99d042d6d9e92119&chksm=bd508f998a27068f741d7dd0bd6672557971547aa63f29884d51138f6973b2c431615f4eb4fb&scene=27#wechat_redirect,技术一直是吾爱的立身之本，其他一切都是锦上添花，未来我们会更加专注于技术领域，加大对技术的交流和传播，继续策划更多更好的技术活动，为了论坛今后更加顺利的发展，我们需要走出这坚实一步。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZJlqs5TEbePZgvtTaqaWtibSDdZ9ITwDPUETBkBMtINxtvYSHBzJcPZnKo2kWva8nNbGTEJpahmcSQ/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1451863-1-1.html,是,1,否,100001,182,903,94
2021-06-01,（图作者，@Ps出来的小赵）,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135945&idx=1&sn=2348e60e549b911384b9bae97d5198c9&chksm=bd508f9d8a27068bd143666e24b9c115f0d1f8d75b6071663925cda866cfde4a56f8cf3bcc8f&scene=27#wechat_redirect,（图作者，@Ps出来的小赵）,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZIdk9tlQwZzdfhuOwCmN2lWk1licXnnGVNZY5DK7fu0dn4IofcmeBw86YH7XagiaHvYqLCcMNTc0t4Q/0?wx_fmt=jpeg,,否,1,否,22867,59,245,0
2021-05-28,从《黑客入侵21家企业勒索5.01个比特币，被判5-8年有期徒刑》说起,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135942&idx=1&sn=cf5facefbe730b83ec6889a33c6dc676&chksm=bd508f928a2706844c7d7572526af3bfa65d3bcae79c213738ebc424d2b8c9152a4a8803442d&scene=27#wechat_redirect,分享一篇论坛@ximo大神的文章，ximo大神深耕安全领域十多年，目前在某大型互联网公司任职高管，也是论坛多数人的入门导师，他制作的脱壳基础教程、VMProtect2.09破解版和Zeus--VMProtect分析及自动脱壳插件广为流传,,http://mmbiz.qpic.cn/mmbiz_jpg/veaGjr1UfpA2z3U0TVNpNlw8fGkIbIiaEU4585cT9Ww41rbhUmPRJ9wqqxuViclpFkiaYSYZTPxjt0yibdT1SWvQ5A/0?wx_fmt=jpeg,,否,1,否,35374,29,90,27
2021-05-26,【移动样本分析】多层Android锁机样本分析,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135940&idx=1&sn=b10f4fda325a46923fcb1acbcc2db51e&chksm=bd508f908a2706865bfe9778513fdd358e42729e96ce7a4944349678973ef73fcd31dbad3e3d&scene=27#wechat_redirect,一个多层Android锁机样本，样本来源于论坛病毒样本区，下面我们来一探究竟，,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZJMSHKY2NJtibtx7rvMMDW3VHg6x5ZGSAkphvbGGmNibt1iaGEPKl4lncOHV6Nq5GzmsBiaxCCU6Z6FfQ/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1446044-1-1.html,是,1,否,65915,63,307,57
2021-05-20,关于『精品软件区』关闭发帖回帖功能自查通知,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135916&idx=1&sn=6e2ae4feb3343069ba82f1877972c6b9&chksm=bd508ff88a2706eedb7d7ab29c11bf72547a5ad74c8962a04c8f5477376ff1e197157d86e124&scene=27#wechat_redirect,关于『精品软件区』关闭发帖回帖功能自查通知。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZJxibzhZ62p8dUmugRKRArfkn7EShibbicd3IjgLiagsPhW4lHdSIxAjKWkcicyKdmn8BTwPwgtRB5ulPQ/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1444381-1-1.html,是,1,否,37178,72,332,89
2021-05-14,由于CDN厂商DNS故障，导致解析异常无法访问，从晚间20点开始，陆续出现症状，期间短暂恢复后又再次中断，厂商处理中，由于一天只能推送一次通知，如果恢复我们会在哔哩哔哩官方账号再次进行通知，地址：https，，，space.bilibili.com，544451485,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135911&idx=1&sn=58b254f447f77656625b9b033eb2ea03&chksm=bd508ff38a2706e57435c4820e6cec86aa18267a979748c449aaf9856f0ed1655da77b6d6ddd&scene=27#wechat_redirect,,,,,否,1,否,34823,46,184,0
2021-05-13,【Android原创】capstone2llvmir入门---如何把汇编转换为llvmir,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135910&idx=1&sn=89354eb93eafb2cb247cc4ffb8b06423&chksm=bd508ff28a2706e47f5eb021600cf343af8c7bb50915aef96a23ca63402352af1348e85fb8da&scene=27#wechat_redirect,本文简单分析介绍了capstone2llvmir源码与本地编译运行的方式，适合初步学习汇编转ir的原理并自己做简单修改，编译运行，做出自己的简易asm2llvmir小程序，有了llvmir，就可以优化、去混淆、干坏事了，详见本菜之前的文章。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZL7MmtgZk0HGMMCDXt3M04GK6DTMLUuSfKTt9RM2aWFsV7BjqNXp7ibKlIRXl89SCpz1Vc0FztpHHg/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1436845-1-1.html,是,1,否,8268,15,33,10
2021-05-12,【CTF】[DC29Quals]Reverse-TiamatWriteUp,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135905&idx=1&sn=ea6c025a36b18148e1974066bff6184d&chksm=bd508ff58a2706e383dc9dd439db3e5cb439589144300cf11fd56e155f33586872a89d5210d8&scene=27#wechat_redirect,我将尽量以自己做题时的思考过程来组织本文，所以本文可能不适合阅读，知识点也会比较散碎的出现。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZKMAVhpCboiaCCC1ZBrzG0HR6S4JgWuI9uP40dKVkEMb9IRZqj14nvNgwxSibXsByFEDTziaw8fQFqWA/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1437363-1-1.html,是,1,否,22547,43,61,16
2021-04-19,【漏洞分析】PCManFTPServer缓冲区溢出CVE-2013-4730漏洞分析,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135896&idx=1&sn=1ac67e54ff81ae5c5b5936bacb2593fc&chksm=bd508fcc8a2706daaeb0ed987fb4e5515a9b37190c1442580daf876290bd28a0a6f7407e42d0&scene=27#wechat_redirect,CManFTPServer用于打开ftp服务，用于上传文件和管理有线及无线设备的软件，一个简单的缓冲区溢出，分析这个漏洞主要熟悉一下用windbg进行栈回溯。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZLTCDcuV2ftM5wKQ3fb3qQnAIbbUQNtxJ62xF2iaHMiaic7sQN0k5iaiae1U76NkuatskG8wALPE7W4sBQ/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1416459-1-1.html,是,1,否,12102,18,43,7
2021-04-18,【AndroidCTF】XCTF黑客精神—FridaRPC爆破,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135894&idx=1&sn=dc5dfac6111c85b2e21004f9b7da9bdd&chksm=bd508fc28a2706d4eed4e95eba8ece7469b97e4a83b8ccfb7a7da5f27d968a7e43af536db7e4&scene=27#wechat_redirect,wp可以分为两类，一类分析算法，另一类是爆破。此题采用的是异或算法，所以分析算法求flag是最快的。而爆破的话，可以重写成等价的代码，如C++、python，或者直接采用主动调用的方式进行爆破，如Frida的主动调用。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZLTCDcuV2ftM5wKQ3fb3qQnmGg2ictH4BfJjfs1ClkWrptfz5Fyv2N17iaics5C6Q4sCcY4qZ36UKaJw/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1414060-1-1.html,是,1,否,13115,13,57,11
2021-04-17,【Android脱壳】DEX壳简单实现过程分析,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135892&idx=1&sn=345f8931ab2fa168cba81593f58a84ca&chksm=bd508fc08a2706d655327c790e07f5343fe2bc3d4940da888d8be25c506efc43b1d2b7deb243&scene=27#wechat_redirect,dex壳是比较基础的壳，只是将源APK加密后放入dex文件中，在运行时进行释放。我们只需要在壳程序解密出原始的APK运行后，在内存中把dexdump下来就可以了，我们也可以用frida框架进行脱壳。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZLTCDcuV2ftM5wKQ3fb3qQnljIP1NdXTUtBZIHuruncZbpohNMMIEoU0AfgAWYUHrKdeXAY96Zlkg/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1408504-1-1.html,是,1,否,9572,12,34,11
2021-04-16,【CTF】MRCTF2021逆向题解,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135891&idx=1&sn=b4914c2894e8616e104c92a11832c3d4&chksm=bd508fc78a2706d192c55ec534f8235f9c193370ddc9b212f7443b1dbb5b37caaa3f5e1a31e5&scene=27#wechat_redirect,个人解题赛，AK了逆向题，总排名第5，还是不错，分享一下解题过程。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZLTCDcuV2ftM5wKQ3fb3qQn062p4gbhoL6V6aCuiaCwdPexI4YH9A3sBApAlNdkASgFb5ACx1jRZow/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1417678-1-1.html,是,1,否,16531,21,74,8
2021-04-15,【Android原创】Android硬核https抓包，自定义ssl也无用,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135809&idx=1&sn=f0b516ecfbd81344ea2cf114be24ad28&chksm=bd508f158a2706036894bcff220a94cc4297c01e722e8e1a281e344212b0472f35e1b1ff499f&scene=27#wechat_redirect,意外发现的Android硬核https抓包，在多个app亲测ok，自定义ssl也无用哦。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZLTCDcuV2ftM5wKQ3fb3qQnge0GXrJicAicNKdLHrbIibreshR1c64MsxogKK2MFXRYxhW7FCNoBiahJg/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1405917-1-1.html,是,1,否,29182,42,166,30
2021-04-14,【漏洞分析】CVE-2020-0601分析,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135799&idx=1&sn=6d80f380597b7431e48b2415d52acb77&chksm=bd508f638a2706759d1e69afc473924a2355a37576abbed2a17c994a2ec7a63ec2068c29020a&scene=27#wechat_redirect,大半年没发东西了，本着分享的原则，这次就把我博客的一篇文章分享下，也是一个陈年老洞了，这个CVE-2020-0601的利用方法主要有两种，文章最后介绍了一种，还有一种嘛，等兄弟们自己探索了。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZLTCDcuV2ftM5wKQ3fb3qQnGcbicxofbm8VbgBzLPNiaBAO8Ih40Vs63VnUyjobDq48SI0MbBEbXAVg/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1416055-1-1.html,是,1,否,13792,20,46,16
2021-04-13,【系统底层】x64平台下inlinehook的原理、实现与防御,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135779&idx=1&sn=f983fea89ca4535392d0d39467712e70&chksm=bd508f778a2706618f9ba24dd4da11543af485eca9752465ff28dc3c6039a51fc3d4ff1f1d6e&scene=27#wechat_redirect,inlinehook是一项改变函数调用控制流的技术。与传统的PLT(或IAT)表劫持，库打桩等技术不同，inlinehook会修改函数本身来进行函数的hook。inlinehook较PLT劫持更复杂，但不会受到PLT劫持技术的诸多限制,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZJBUGiam3Z5qbJu1T3ez525EjEcsicyGW8nOmJZ6dPpnUHpZKLK2aTjmiaNy7VxYjXEEDX7k5LTSsTvw/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1404054-1-1.html,是,1,否,10434,17,72,25
2021-04-12,【原创】2021腾讯游戏安全技术复赛pc客户端安全wp,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135758&idx=1&sn=ba0001c76b9a47e0589ff8e575a1ee11&chksm=bd508f5a8a27064c5e75db64ce7551bbc1ad98e7b773f7c46537a9f1a4610931c50e1c71ffbb&scene=27#wechat_redirect,shootgame是一个游戏，hack.exe是游戏shootergame的一个外挂程序，运行游戏，运行hack.exe，成功执行外挂功能并分析外挂实现过程，实现一个与hack.exe的功能相同的，但是游戏逻辑原理不同的外挂程序。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZJBUGiam3Z5qbJu1T3ez525ElicEcYKvxK7exCjVdic9VibGFOx7zASuh2RnfNtyZGg74M2jtXd2ticvtw/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1415867-1-1.html,是,1,否,33709,90,272,57
2021-03-26,【Android原创】so文件动态加解密的CrackMe,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135723&idx=1&sn=e7e2593e6aa9d896fdce1d2cab0875f6&chksm=bd508ebf8a2707a91eaf78c4b6184ee13abe0af9f295b48b269e4bc6ba0bf6ac9e46d55638c4&scene=27#wechat_redirect,一道so文件动态加解密的CrackMe，运行时解密要执行的函数，且在执行后立马加密。CrackMe：dex文件加的数字壳，so文件无壳，因为反调试，所以so文件采用全静态分析。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZJ8EolKY5S9xGW3cPQTqD6daStfTQwiabicfzZw2gEz7UDgStHUA7hjUs0kicTrbjHH4gXWC7eMsxt0w/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1396626-1-1.html,是,1,否,13797,17,45,16
2021-03-25,【漏洞分析】从零开始pwn掉一台古董路由器,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135700&idx=1&sn=ae113a5cc0792d7cbb88d87ee3e9aa27&chksm=bd508e808a27079683d9bf77c65d8d84d6ac6b174d6ef739c83a98751f9b80ce7c153d16cdd9&scene=27#wechat_redirect,最近准备高考实在无聊，于是突然想把卧室里一个网桥路由器pwn掉。主要为了把他面板上的指示灯关掉（这玩意已经造成了了严重的光污染）。大概搜索了一下发现没有任何已发布的这个路由的提权漏洞，所以只能自己搞了。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZLcbOWmlqyKibQB4EvHoTxyT7SZqLTLVVD36VYrwKxzGR9D0wTbFLWoibtGqtKN6e2sOyx9DD9hlv0Q/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1400371-1-1.html,是,1,否,22063,45,192,58
2021-03-23,【原创】浅谈网络摄像头分析,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135675&idx=1&sn=1f45846e3faba532cf4f5538d179f61b&chksm=bd508eef8a2707f929e04f50dd7b794fc8d2552f94576bc8f26ef39328f5af49ca3f04c47c96&scene=27#wechat_redirect,某宝买了两款热销网络视频监视器，一款一百多元，一款上千块，拆下来看了下主板，大体模块是一样的，有wifi模块和一个SOCSD口。查看丝柔并没查到CPU信息，猜测价格差距这么大应该是Soc集成的cpu不同。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZIM78mriaRSppccMUy5n7MhQCV1wPvNN2Xl2ZygGPQiaX8bfv9uDTlnTgs28UhVKtFp6qVET7Q2VhQw/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1396394-1-1.html,是,1,否,51346,60,281,55
