文章日期,文章标题,文章链接,文章简介,文章作者,文章封面,原文链接,是否原创,文章位置,是否付费,阅读数,在看数,点赞数,留言数
2021-03-20,【JS版】给52网站版抓猫游戏也开天劫,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135653&idx=1&sn=ab8f14f118aa7d6efd06d7a448782171&chksm=bd508ef18a2707e76005e2094c9b761a3b83ea98f6fabe583f522f46300adcc15874eb3d0765&scene=27#wechat_redirect,上个帖子没想到火了，应部分同学要求，调试一下52网站上的原版，赶紧上网学习了网页的js调试，给原版也开个天劫。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZIg0ooa0bMNcGGD9tuWOEKSmHN7wQORTYG3jjdKAnmgGbhnmDSmf6k0DhMLZch37jcoGuLfv2IyNw/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1394509-1-1.html,是,1,否,37077,50,179,59
2021-03-19,MacOS-微信逆向分析,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135637&idx=1&sn=30c47faba5500284adc86d83b64a3f5a&chksm=bd508ec18a2707d7b9801e172c591859991799aea8f50ef100aeafc2639ea43aebb859ac0c48&scene=27#wechat_redirect,PC下的微信二次开发相信大家都会了，那么本篇文章将带领大家使用Frida框架对Mac下微信来进行二次开发！,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZJ9UI3UCeAOynibsocnt2bibg8V2gs6elbMh88ClTSWv6r7nK2owxE9MIKyvXiax04cKicQFbMCzr4Gfg/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1371275-1-1.html,是,1,否,30228,55,287,31
2021-03-18,手把手教你玩转macOSCrackMe破解五步走,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135628&idx=1&sn=7eae43e619c5891497bb122c54de3193&chksm=bd508ed88a2707ce538d18e1898cc492b6f15a19a17b71ed79d7c4b914952bd992f2569f149c&scene=27#wechat_redirect,本文所破解的CrackMe出自国外MSJ论坛的竞赛题目，这个app我已经打开并逆向过，确认没有病毒，如果你还不放心可以拉到虚拟机里，我看也没有多少人破解，macOSCM也挺少的，就拿来分析一下。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZJ9UI3UCeAOynibsocnt2bibgRe3vudWW59icRlskWu9EASxUq9VssMnOugyMLvmtQAcic5wKfMtOEaYg/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1372133-1-1.html,是,1,否,30849,32,106,27
2021-03-17,【游戏安全】给抓猫游戏开天劫,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135619&idx=1&sn=8eff5a875866c4ddc9c00aed5b4a5b5a&chksm=bd508ed78a2707c1d8d61bda30feb3a29b09e5544e3cc39f372499fb24cc494851d8a33b2db6&scene=27#wechat_redirect,前几天看到的帖子，抓猫游戏，已经有人到4步了！这个游戏，需要一些技巧，更要看运气，而我的运气一向不好，但我不服，而且我有实力，在真正的实力面前，一切花招和运气都是浮云！,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZLWHOy5I7yibbPHqDx5sdSxGy8BREGCWMRFJqgArAG5vYppNG0S7uUehKFDqGOcacXFqjU24yMG3LQ/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1391583-1-1.html,是,1,否,54222,71,338,83
2021-03-16,【PC样本分析】记录最近与挖矿病毒的斗智斗勇（二）,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135608&idx=1&sn=e47dcfa557873289101fdc3c3040ec5b&chksm=bd508e2c8a27073a42a530cc10ff0162241fedb90d66dfb140558c3f0d97ca7e91f31c37e813&scene=27#wechat_redirect,上一篇文章火了是我没想到的，感谢大家的鼓励，原来不少人都深受这个东西的困扰，近一个星期也在琢磨写点什么好，恰好蜜罐又报警了，于是题材来了。这个机器不是实验室的集群，但是经过一些方法（方法不能说-_-）知道了该机器的ssh用户名和口令。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZLWHOy5I7yibbPHqDx5sdSxGu2Mq1OXOSEZ6OLurgny90e0bmjwiaq290ACdAeaavZ2mNVB5Lnj1TfA/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1392341-1-1.html,是,1,否,22785,38,118,17
2021-03-14,吾爱破解论坛精华集2020,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135585&idx=1&sn=332ba5f5e5092fd4ab85e87e65f88f3e&chksm=bd508e358a2707238593ea7cb4fae64c665076c243b8268de7a3660d8c658860582b8b983ccc&scene=27#wechat_redirect,弹指一挥间，吾爱破解论坛迎来了13岁的生日。纵观2020，论坛收到了来自119位同学发布的共计166篇优秀、精华帖（精华帖78篇），在这里向你们表示衷心感谢，你们的优秀文章为保卫计算机网络安全做出了重要贡献，吾爱破解因你们而精彩！,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZIukqSCI2ib7HntwjB9Dz6ShwyaZiaekURxYWGCk3kFz8siaTtgIVL9VKjCu1zPn0JpQECwmTcoDiaDxw/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1389999-1-1.html,是,1,否,55910,116,475,100
2021-03-13,【开放注册公告】吾爱破解论坛2021年3月13日十三周年开放注册公告即将开始12：00--14：00和20：00--22：00，赶不上的定个晚间闹钟吧，新信息会在微博继续发布，推荐使用电脑注册，可以使用论坛的诊断修复工具修复一次，方便提前解决注册中可能会遇到的问题，如果修复后还是不行建议尽快更换设备尝试，注册页面会强制10分钟来阅读注册须知，须知中包括了你注册现在和未来可能会遇到的问题，请仔细阅读，否则可能无法注册成功或注册后被清理，开放注册期间暂停下载论坛附件功能、默认搜索功能、首页五格功能、论坛帖子排序、签到任务、技术新贴、QQ登录绑定等功能请各位知晓，我在论坛等待大家光临。,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135576&idx=1&sn=d02290e74a16f5e64deb6b759f64ce44&chksm=bd508e0c8a27071ad49d77945b145baaba85e509eaf609e1233f22d16318d2cf658df6a4b13d&scene=27#wechat_redirect,,,,,否,1,否,30545,143,494,0
2021-03-12,十三周年开放注册微信抽奖活动，再送40个账号注册码或300论坛币，今天下午两点开奖，详见：【开放注册公告】吾爱破解论坛2021年3月13日十三周年开放注册公告,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135574&idx=1&sn=d32a7de2cb28d9339100799b37687144&chksm=bd508e028a270714795d1b413c1cd5a58a23ce724f05eced0703347190df4e287c92e671ae5c&scene=27#wechat_redirect,,,,,否,1,否,20087,31,117,0
2021-03-11,十三周年开放注册微信抽奖活动，再送40个账号注册码或300论坛币，周五下午两点开奖，详见：【开放注册公告】吾爱破解论坛2021年3月13日十三周年开放注册公告,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135572&idx=1&sn=5d26f9da28d635ecfa9d607990ed797e&chksm=bd508e008a270716a77c46b973906e1dbbf4dd5c3ae9dd240c13bf4fff51caa87d7b74c2bfb2&scene=27#wechat_redirect,,,,,否,1,否,19166,29,140,0
2021-03-10,【PC样本分析】记录最近与挖矿病毒的斗智斗勇,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135570&idx=1&sn=675f839f9cb5b6e4302bcc623daa8a8b&chksm=bd508e068a27071035ffb174cc4a7394fff83352b01e35a083c16d7fb67ace0f1275ac643d95&scene=27#wechat_redirect,学生一枚，马上毕业，空闲时间在校园网内部的服务器上部署了一些蜜罐，发现很多好玩的东西，先记录一篇。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZL9ibLPxf3jpNVyJNXuszCibeJBmIruRgalc8o85JbgNaD76wVASuHib2gHMA2nCTUPxFAk9F4xCADrA/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1385451-1-1.html,是,1,否,29691,57,187,32
2021-03-09,【开放注册公告】吾爱破解论坛2021年3月13日十三周年开放注册公告,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135552&idx=1&sn=360b32dea1e046cc5ef196695a7f8fca&chksm=bd508e148a270702bb9d67951a94f4c236a2a6d02372f0c23c8615927badf529332b875fe76a&scene=27#wechat_redirect,内有福利，再送40个账号注册码或300论坛币，吾爱破解论坛开放注册时间如下2021年3月13日12：00--14：00和20：00--22：00，赶紧上好闹钟顺便告诉小伙伴吧。,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZJSo2s9ldWeicXy4AiavbgQvd9uPejl8KGWgpKibsiaz5l4HDTPDeEL8QYE1RdSwRuibg7xqsMxwuLxSNw/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1382288-1-1.html,否,1,否,100001,132,307,100
2021-03-05,十三周年开放注册微信抽奖活动，先送20个账号注册码或300论坛币，下午两点开奖，详见：【开放注册公告】吾爱破解论坛2021年3月13日十三周年开放注册公告,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135546&idx=1&sn=47b4ce3eb3154d837d3d3da5dc21b039&chksm=bd508e6e8a27077859886f1979a0c4c16498a5cfef00432fec72150ae64932ec249f562064d3&scene=27#wechat_redirect,,,,,否,1,否,23861,55,230,0
2021-03-04,【2021春节】解题领红包之番外篇分析,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135544&idx=1&sn=d3da50c3e16ab45be6d1c1ee0dd697f8&chksm=bd508e6c8a27077aef327a9d55becf8fc22f16afa1e68548c8b4d54669dffa053099d1b4472b&scene=27#wechat_redirect,【2021春节】解题领红包之番外篇JS逆向题分析。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZIICg7JfelAOayRzibzJe0dJnG2nxKE4YYibIj1NSxDcpaBia5MFCM8roYWVwwJbenFkNBQ5929RaEUw/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1378708-1-1.html,是,1,否,21531,20,100,30
2021-03-03,【开放注册公告】吾爱破解论坛2021年3月13日十三周年开放注册公告,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135537&idx=1&sn=12884151d376d4ed91ceb32f954b6dd5&chksm=bd508e658a270773dcfca397971662367d10de64f6bd42c54532660e5865cb639ebfd50449c7&scene=27#wechat_redirect,内有福利，先送20个账号注册码或300论坛币，吾爱破解论坛开放注册时间如下2021年3月13日12：00--14：00和20：00--22：00，赶紧上好闹钟顺便告诉小伙伴吧。,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZJSo2s9ldWeicXy4AiavbgQvd9uPejl8KGWgpKibsiaz5l4HDTPDeEL8QYE1RdSwRuibg7xqsMxwuLxSNw/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1382288-1-1.html,否,1,否,100001,166,573,98
2021-03-02,【2021春节】解题领红包之三{Android中级题},http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135535&idx=2&sn=708fe6c14f4bfdd641dbf9a647d69936&chksm=bd508e7b8a27076dbe4f28c55d2a43d72e3a532f6c021d4bdd063107cabb45417f73f0f98ad8&scene=27#wechat_redirect,【2021春节】解题领红包之三安卓中级题解法二。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZJTibibw28ic2DrbYUibtwtCfCMlju6LofZnUczibgF20tpbG7ab8GtZt3RNeuibR3JBywiaDk2eSgMQia06g/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1371527-1-1.html,是,2,否,4442,5,15,2
2021-03-02,【2021春节】安卓中级题逆向总结,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135535&idx=1&sn=578292e2ae173173a2103b07e274de85&chksm=bd508e7b8a27076db4bb92b363456022a521b72da95e743f97cd941145bdeb67e450379126c1&scene=27#wechat_redirect,【2021春节】解题领红包之三安卓中级题解法一。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZJTibibw28ic2DrbYUibtwtCfCMFXKBRIcEGnfsEstXxOkyh191cpCBlLicoIkf3X3HeYagibicBP4aAM1rA/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1378761-1-1.html,是,1,否,10791,9,30,14
2021-03-01,【2021春节】Windows初级题WP及Ponce插件简单使用,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135522&idx=2&sn=08a5571f0d55240c8c3c4a0ae5beedb7&chksm=bd508e768a2707605ec80d751e9b1add5cd968ac16b4b8882082c4f47f213816224f65a5dc80&scene=27#wechat_redirect,【2021春节】解题领红包之Windows初级题解题方法二。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZKRxcK1iaianDvcs013rzPucCarx910X5c6ickv1hahd1VcXxJSAeV46aDFgk73Qtah02h2ibSM7RicaBg/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1379018-1-1.html,是,2,否,5124,5,17,2
2021-03-01,【2021春节】window逆向初级--零基础小白解法,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135522&idx=3&sn=35451f8b67b9bd4bd76a154e9466a60b&chksm=bd508e768a2707609de240464722f16858d987b27a02c41e924578320a88f7f2c8f795acf8ee&scene=27#wechat_redirect,【2021春节】解题领红包之Windows初级题解题方法三。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZKRxcK1iaianDvcs013rzPucC0Ly9Q4xV2oyHXt2kR9fnlEFNdunxtiaGY0Y7qbTIHicKCwNGBQQyZXKQ/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1379044-1-1.html,是,3,否,6078,9,37,7
2021-03-01,【2021春节】CrackMe瞎猫碰死耗子,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135522&idx=1&sn=fa840f97d1b9b225960fd98b193ed66c&chksm=bd508e768a270760e5aaa15babbf6ccb8d213012a144af104e6c5292c8e95b3a43f82820005b&scene=27#wechat_redirect,【2021春节】解题领红包之Windows初级题解题方法一。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZKRxcK1iaianDvcs013rzPucCESRjdMlOUsSWjzgzS4iaibhG8xG8rYyFDDruPRtcfSXs14TqviaYIFEibg/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1378809-1-1.html,是,1,否,23955,27,95,29
2021-02-28,【清理未活跃会员】清理2020年光棍节开放注册未活跃会员公告,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135486&idx=1&sn=71f166e3d8fd70e677419263192d4083&chksm=bd508daa8a2704bcdc130aaf7c61546b5d1772406b1539c645ce9a7b07ca81a85612f93f4b58&scene=27#wechat_redirect,2020年光棍节四小时注册54542人，为了保持论坛的活性，开放注册后就未激活会员共1868位，激活后发帖和回帖总计不超过2贴的会员34973名，注册一个月后就再也没有登录过的会员1001名，全部清理，最后统计有效注册人数为16572名。,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZLCicqIiamI8reuf2monvIcplqvKDyT6nHKdsLnNVXfMTKJzktPoL9BvWbypSO31hvmAPnKZAWQ0S1w/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1379413-1-1.html,否,1,否,63948,64,240,98
2021-02-26,（图作者，@Ps出来的小赵）,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135480&idx=1&sn=99ceee5f6f4ced9fb40414affcf4da63&chksm=bd508dac8a2704ba7473b4614565cd58ded138efe4556fe5f1e22e1610de584266c66a651a72&scene=27#wechat_redirect,（图作者，@Ps出来的小赵）,,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZJKQHv8RmaT9k91XwEnibJwFb9h7JjWSQNico3ccMmvzhPlWECDysa45iaDGzR6QZm4tT0bRWSIXQEqQ/0?wx_fmt=jpeg,,否,1,否,18976,61,240,0
2021-02-25,【2021春节】解题领红包活动排行榜（更新）,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135478&idx=1&sn=e6ccc9317fdf6d700b4900e4dcc4cc7d&chksm=bd508da28a2704b4856c625b4ca9e322cdc4f3e462aeacced605e61557caba468f22934d2915&scene=27#wechat_redirect,【2021春节】解题领红包活动排行榜，快来参加领论坛币。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZJhpECQCeK0DNZ6mlN7Rib30RO2vghGw1R2Te4bOHq3MHLSKZB3bmBJviaex59uMHaGv86T0YBlIY7g/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1369661-1-1.html,是,1,否,14740,17,54,18
2021-02-14,【2021春节】解题领红包活动排行榜,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135477&idx=1&sn=344a04468df2da220e91d8445d3d7596&chksm=bd508da18a2704b7433644a748aa6bc9ea7aa149a256ce5b9181f40c521b1c2cb4733537e808&scene=27#wechat_redirect,【2021春节】解题领红包活动排行榜，快来参加领论坛币。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZJhpECQCeK0DNZ6mlN7Rib30RO2vghGw1R2Te4bOHq3MHLSKZB3bmBJviaex59uMHaGv86T0YBlIY7g/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1369661-1-1.html,是,1,否,19090,21,66,25
2021-02-13,【春节】解题领红包之逆向高级题、JS初级题和JS逆向中级题已上线，快来玩吧。https，，，www.52pojie.cn，thread-1369661-1-1.html,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135473&idx=1&sn=0f552e02da48c0a144142e27788fe1aa&chksm=bd508da58a2704b3cb32cb26387bec938bed938df8625a8f50858086a2dd6831b559d1cb75c7&scene=27#wechat_redirect,,,,,否,1,否,18432,47,105,0
2021-02-12,（图作者，@Ps出来的小赵）,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135472&idx=1&sn=e395eefe7fa268106cf807379ce385de&chksm=bd508da48a2704b2e11a8d6429427dc248ba48398c8ac9c3f884542d2a4b993e696fc493de44&scene=27#wechat_redirect,（图作者，@Ps出来的小赵）,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZIXVsscHBrV7rFCvAjSDo1drLdzFIlibYWxRybBIbpHkZRiabxvzCgOibZsMicqwrvDRbAdZg8LF26ppQ/0?wx_fmt=jpeg,,否,1,否,25935,85,333,0
2021-02-11,【2021春节】解题领红包活动开始喽，解出就送论坛币！,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135470&idx=1&sn=42bd29f6eb787e0817395bbf3f434dca&chksm=bd508dba8a2704ac6afb36a3fae3a0006a75d885697c5cad158418ac735e8758caed71587ea6&scene=27#wechat_redirect,吾爱破解论坛祝福全体坛友新年快乐、万事如意。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZLIjIfnnRibvNwfiaBaRstbfX2KmdF0L1Yo8d4xwgUbPibISe7tOujV2lk0R34COCqfSstImJjybljhg/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1369661-1-1.html,是,1,否,17345,30,90,26
2021-02-10,【公告】感动吾爱2020优秀会员名单公布,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135461&idx=1&sn=4d237beb91e46ddb814c395dc7e0399f&chksm=bd508db18a2704a7b8adedc339a135de0d704ebc238fd3f75a8bea1f4950e655ac96151742e5&scene=27#wechat_redirect,经过紧张有序的推荐、投票，感动吾爱2020优秀会员名单（按精华数及最终投票得票数排序）出炉了！,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZIXVsscHBrV7rFCvAjSDo1d78U8x8ysZVAHRjwV4fcEFrmuswWc6rDy27vKkK92BTUonARLGW41AQ/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1369280-1-1.html,是,1,否,28979,67,312,64
2021-02-08,‍【2021春节】解题领红包活动很快就要上线啦，今年题目涵盖WindowsCrackMe、AndroidCrackMe、Pwn、JS，旨在引导大家进入解密的世界，顺便给大家送出祝福，尽情期待。‍，，另外距离2020优秀会员评选投票距离结束还有最后7小时，第一次各位大佬的命运被你抓在手中，任你掌控，还不赶紧来投票决定一下大佬的命运？【会员投票】感动吾爱2020投票贴(2021.02.02-02.08),http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135457&idx=1&sn=3dfa7cea9ac71471fc64153cb19d8537&chksm=bd508db58a2704a3f1fbbb7ef4c17538be10d7b9b5a3b2392670d22690626f26f1b11f3b30ed&scene=27#wechat_redirect,,,,,否,1,否,15572,29,75,0
2021-02-07,2020优秀会员评选投票距离结束还有最后两天，抓紧时间了快来投票啦【会员投票】感动吾爱2020投票贴(2021.02.02-02.08)。，，预告：【2021春节】解题领红包活动即将于大年三十正式上线，尽情期待！,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135455&idx=1&sn=1f4762697a388f289da966d6bc99204e&chksm=bd508d8b8a27049de4557d76f46a048a6bbc79b761c0c7bd4fc27382c4abfc20a5c7dbd6ca36&scene=27#wechat_redirect,,,,,否,1,否,4283,16,36,0
2021-02-02,【会员投票】感动吾爱2020投票贴(2021.02.02-02.08),http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135453&idx=1&sn=3889b0cc5f08d98bf47b3913679d0eda&chksm=bd508d898a27049fcb0b7c44e4887dac8c50da7274934afc1bd26d720c95f2ed449ee62ab2ba&scene=27#wechat_redirect,Hello，各位同学提前祝你们新年快乐，感动吾爱2020优秀会员评选最后一个阶段，会员投票开始啦。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZKGn8PJHFHmIVNbNaVm6oD9DczovGxeqKJadEeibCsz87YGE4mmKzgjOZMggrickVLicHwTALMX6tCGw/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1364553-1-1.html,是,1,否,23252,53,172,67
2021-01-31,【活动】感动吾爱2020优秀会员第一阶段会员推荐最后一天，快来推荐你觉得最优秀的会员吧https，，，www.52pojie.cn，thread-1358624-1-1.html（需要登录后访问）,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135447&idx=1&sn=cba2052ac775864a63377e57aa767ac8&chksm=bd508d838a270495629424942366edbdaa7084b3e1e44f0e6270a3226e7b869552b5e4a79fdd&scene=27#wechat_redirect,,,,,否,1,否,16925,23,92,0
2021-01-25,【活动】感动吾爱2020优秀会员评选活动,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135444&idx=1&sn=8a170a878d08359550eece3c6cf66d77&chksm=bd508d808a2704968dfd4c8d1c8abbb4dcd54fddaac60619fedea207c1abce041597a25b6f33&scene=27#wechat_redirect,亲们，又到了岁末年初更替之际，今年都有谁让我们最感动，让我们值得为他点个赞呢。为答谢广大会员一直以来对吾爱破解论坛的厚爱，我们将在全论坛范围内举办感动吾爱2020优秀会员评选活动。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZLooibZH9PRDLfG73QhpK0yejwcqqBQy4r4XpU6uQ8L9ENXRUXLw7VFsY4k6nHszqVic4MZo8tIvIkA/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1358622-1-1.html,是,1,否,31874,69,258,71
2021-01-22,【权威发布】吾爱破解论坛2020年原创区、悬赏值TOP榜（下）,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135428&idx=1&sn=da9dc2b54b04474068b464743d05a1cb&chksm=bd508d908a2704869a9ba41cd290bc8183f77531b5b5e134101e5a916c3779a127e508edc591&scene=27#wechat_redirect,精彩的2020已经悄悄离去，充满期待的2021姗然到来，回顾去年，论坛新人辈出、旧人依旧精彩，技术文章层出不穷、珠玉纷呈。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZKkpAJFUc8su98g2zbhbWzRh7k1FRlI48BBBI3n3tjsbFIUZjCAb6tMVfMeGc5FyH8vQSApjSGJHA/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1356509-1-1.html,是,1,否,34611,57,199,67
2021-01-12,【权威发布】吾爱破解论坛2020年优秀、精华TOP榜（上）,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135423&idx=1&sn=a20128961a7177afdb2bcdb1e3e68c04&chksm=bd508deb8a2704fd8e29069ca838f81d2e5cc488df23eca302c7f3bd1da4db0b276f9a5b3087&scene=27#wechat_redirect,精彩的2020已经悄悄离去，充满期待的2020姗然到来，回顾去年，论坛新人辈出、旧人依旧精彩，技术文章层出不穷、珠玉纷呈。独看2020年，论坛收到了来自119位同学发布的共计166篇优秀、精华帖（精华帖78篇）。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZI8BYIZmUtziaLR4iaKDGXzHR4NOicuEH3OwtAPSSbJ13jEq0kibdHSqIFuAGLgiblw6SfgmXn8NtAa1sA/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1349274-1-1.html,是,1,否,51784,93,349,58
2021-01-07,【Disassemblers】IDAPro7.5绿色版,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135419&idx=1&sn=328695018936652b0ae497cfe5cbad4a&chksm=bd508def8a2704f99f2a610d31b78c775581cf15a3d8ed3923bbc3caf21472489a851325e088&scene=27#wechat_redirect,，IDAPro7.5绿色版是Hmily和云在天基于外网泄露的IDAPro7.5SP3Windows版本制作，解压后运行“IDA_Pro_7.5_绿化工具”即可一键绿化，支持使用绿色版python。,吾爱pojie,http://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZKJoUZy1m8Rf1PlFSqVfpofF8kBaSXGww9VsOUric5qAlAUZNEXfIuERZwJibVfOJb1xomcT5mAfDmw/0?wx_fmt=jpeg,https://www.52pojie.cn/thread-1345176-1-1.html,是,1,否,60388,118,405,36
2021-01-01,分享图片,http://mp.weixin.qq.com/s?__biz=MjM5Mjc3MDM2Mw==&mid=2651135413&idx=1&sn=36278ebd15fd910a81ce91efb41944f8&chksm=bd508de18a2704f7a38600e8d52eae87b6831d78b319ae5bb9b1a4ecd183989545088b360655&scene=27#wechat_redirect,,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/LFPriaSjBUZKibugw6AGgWia53vpfxAztY9evSpd5tAsI7LiaBxI7BQ67KT0FLLoPdiaIQt6wT79W5Tico21Kia5ZzhbQ/0?wx_fmt=jpeg,,否,1,否,32501,226,1034,0
